seasonYear,date,gridID,time,timeSeg,birdMamm,earlierName,eBirdIndiaName2023,number,distance,HSF,remarks
2024 Winter,2024-Dec-17,I16,09:45,1,Bird,,Indian Golden Oriole,1,10,S,
2024 Winter,2024-Dec-17,I16,09:45,1,Bird,,Malabar Barbet (Crimson-throated Barbet),1,50,H,
2024 Winter,2024-Dec-17,I16,09:45,1,Bird,,Southern Hill Myna,1,50,H,
2024 Winter,2024-Dec-17,I16,09:45,1,Bird,,Eurasian Hoopoe,1,50,H,
2024 Winter,2024-Dec-17,I16,09:45,1,Bird,,Brown-breasted Flycatcher,1,15,S,
2024 Winter,2024-Dec-17,I16,09:45,1,Bird,,Forest Wagtail,1,15,S,
2024 Winter,2024-Dec-17,I16,09:45,2,Bird,,White-cheeked Barbet (Small Green Barbet),1,50,H,
2024 Winter,2024-Dec-17,I16,09:45,2,Bird,,Crimson-backed Sunbird (Small Sunbird),2,0,F,
2024 Winter,2024-Dec-17,I16,09:45,2,Bird,,Grey Junglefowl,1,50,H,
2024 Winter,2024-Dec-17,I16,09:45,2,Bird,,Yellow-browed Bulbul,1,50,H,
2024 Winter,2024-Dec-17,I16,09:45,2,Bird,,Greater Racket-tailed Drongo,1,50,H,
2024 Winter,2024-Dec-17,I16,09:45,2,Bird,,Green Warbler,1,50,H,
2024 Winter,2024-Dec-17,H17,10:04,1,Bird,,Brown-cheeked Fulvetta,1,50,H,
2024 Winter,2024-Dec-17,H17,10:04,1,Bird,,Nilgiri Flowerpecker,4,5,H,
2024 Winter,2024-Dec-17,H17,10:04,1,Bird,,Grey Junglefowl,1,50,H,
2024 Winter,2024-Dec-17,H17,10:04,1,Bird,,Yellow-browed Bulbul,1,50,H,
2024 Winter,2024-Dec-17,H17,10:04,1,Bird,,Greenish Warbler,1,10,H,
2024 Winter,2024-Dec-17,H17,10:04,1,Bird,,Large-billed Crow,1,50,H,
2024 Winter,2024-Dec-17,H17,10:04,1,Bird,,Crimson-backed Sunbird (Small Sunbird),2,0,S,
2024 Winter,2024-Dec-17,H17,10:10,2,Bird,,Puff-throated Babbler,1,50,H,
2024 Winter,2024-Dec-17,H17,10:10,2,Bird,,Spotted Dove,1,50,H,
2024 Winter,2024-Dec-17,H17,10:10,2,Bird,,Nilgiri Flowerpecker,3,15,S,
2024 Winter,2024-Dec-17,H17,10:10,2,Bird,,Vernal Hanging-Parrot (Indian Lorikeet),1,5,S,OC
2024 Winter,2024-Dec-17,H17,10:10,2,Bird,,Red-whiskered Bulbul,2,20,H,
2024 Winter,2024-Dec-17,H17,10:10,2,Bird,,Indian Peafowl,1,50,H,
2024 Winter,2024-Dec-18,G09,06:26,1,Bird,,Crimson-backed Sunbird (Small Sunbird),1,10,H,
2024 Winter,2024-Dec-18,G09,06:26,1,Bird,,Yellow-browed Bulbul,1,15,H,
2024 Winter,2024-Dec-18,G09,06:26,1,Bird,,Red-whiskered Bulbul,1,30,H,
2024 Winter,2024-Dec-18,G09,06:26,1,Bird,,Vernal Hanging-Parrot (Indian Lorikeet),1,15,H,
2024 Winter,2024-Dec-18,G09,06:26,1,Bird,,Southern Hill Myna,3,50,H,
2024 Winter,2024-Dec-18,G09,06:28,1,Bird,,Grey Junglefowl,1,50,H,
2024 Winter,2024-Dec-18,G09,06:29,1,Bird,,Malabar Whistling-Thrush,1,50,H,
2024 Winter,2024-Dec-18,G09,06:30,1,Bird,,Green Warbler,1,10,H,
2024 Winter,2024-Dec-18,G09,06:31,1,Bird,,Chestnut-headed Bee-eater,5,30,H,
2024 Winter,2024-Dec-18,G09,06:31,1,Bird,,Golden-fronted Leafbird (Golden-fronted Chloropsis),1,30,S,
2024 Winter,2024-Dec-18,G09,06:32,2,Bird,,Vernal Hanging-Parrot (Indian Lorikeet),1,20,S,
2024 Winter,2024-Dec-18,G09,06:34,2,Bird,,Large-billed Leaf Warbler,1,20,S,
2024 Winter,2024-Dec-18,G09,06:35,2,Bird,,Indian White-eye (Oriental White-eye),1,5,H,
2024 Winter,2024-Dec-18,G09,06:35,2,Bird,,Greenish Warbler,1,20,H,
2024 Winter,2024-Dec-18,G09,06:36,2,Bird,,Indian Scimitar-Babbler,2,30,H,
2024 Winter,2024-Dec-18,G08,06:43,1,Bird,,Asian Emerald Dove,1,30,S,E
2024 Winter,2024-Dec-18,G08,06:45,1,Bird,,Malabar Whistling-Thrush,1,30,H,
2024 Winter,2024-Dec-18,G08,06:50,2,Birdsp.,,bird sp.,1,30,S,sunbird?
2024 Winter,2024-Dec-18,H07,07:00,1,Bird,,Crimson-backed Sunbird (Small Sunbird),2,0,H,
2024 Winter,2024-Dec-18,H07,07:00,1,Bird,,Greenish Warbler,1,15,H,
2024 Winter,2024-Dec-18,H07,07:00,1,Mammal,,NILGIRI LANGUR,3,10,S,
2024 Winter,2024-Dec-18,H07,07:01,1,Bird,,Velvet-fronted Nuthatch,1,20,H,*
2024 Winter,2024-Dec-18,H07,07:01,1,Bird,,Chestnut-headed Bee-eater,1,20,H,*
2024 Winter,2024-Dec-18,H07,07:01,1,Bird,,Common Iora,1,10,H,*
2024 Winter,2024-Dec-18,H07,07:02,1,Bird,,Indian White-eye (Oriental White-eye),2,10,H,
2024 Winter,2024-Dec-18,H07,07:02,1,Bird,,Large-billed Leaf Warbler,1,30,H,
2024 Winter,2024-Dec-18,H07,07:02,1,Bird,,Orange Minivet,2,20,H,*
2024 Winter,2024-Dec-18,H07,07:02,1,Bird,,Yellow-browed Bulbul,2,20,S,
2024 Winter,2024-Dec-18,H07,07:02,1,Bird,,Small Minivet,1,10,H,*
2024 Winter,2024-Dec-18,H07,07:03,1,Bird,,Vernal Hanging-Parrot (Indian Lorikeet),1,30,H,
2024 Winter,2024-Dec-18,H07,07:05,1,Bird,,Indian Yellow Tit,1,10,S,*
2024 Winter,2024-Dec-18,H07,07:06,1,Bird,,Verditer Flycatcher,1,5,S,
2024 Winter,2024-Dec-18,H07,07:08,1,Bird,,Square-tailed Bulbul (Black Bulbul),1,50,H,
2024 Winter,2024-Dec-18,I07,07:14,1,Bird,,Greater Racket-tailed Drongo,2,20,H,
2024 Winter,2024-Dec-18,I07,07:14,1,Bird,,Chestnut-headed Bee-eater,1,30,H,
2024 Winter,2024-Dec-18,I07,07:14,1,Bird,,Indian Golden Oriole,1,10,H,
2024 Winter,2024-Dec-18,I07,07:15,1,Bird,,Southern Hill Myna,2,30,S,
2024 Winter,2024-Dec-18,I07,07:15,1,Bird,,Yellow-browed Bulbul,1,30,H,
2024 Winter,2024-Dec-18,I07,07:15,1,Bird,,Nilgiri Flowerpecker,1,30,H,
2024 Winter,2024-Dec-18,I07,07:16,1,Bird,,Crimson-backed Sunbird (Small Sunbird),1,30,H,
2024 Winter,2024-Dec-18,I07,07:16,1,Bird,,Crimson-backed Sunbird (Small Sunbird),1,20,H,diff
2024 Winter,2024-Dec-18,I07,07:16,1,Bird,,Square-tailed Bulbul (Black Bulbul),1,30,H,
2024 Winter,2024-Dec-18,I07,07:18,1,Bird,,Nilgiri Flowerpecker,1,10,H,diff
2024 Winter,2024-Dec-18,I07,07:18,1,Bird,,Rusty-tailed Flycatcher,1,30,H,
2024 Winter,2024-Dec-18,I07,07:18,1,Bird,,Vernal Hanging-Parrot (Indian Lorikeet),1,0,F,UC
2024 Winter,2024-Dec-18,I07,07:19,1,Bird,,Velvet-fronted Nuthatch,2,50,H,
2024 Winter,2024-Dec-18,I07,07:19,1,Bird,,Greenish Warbler,1,30,H,
2024 Winter,2024-Dec-18,I07,07:19,1,Bird,,Crimson-backed Sunbird (Small Sunbird),2,5,H,
2024 Winter,2024-Dec-18,I07,07:21,2,Bird,,Nilgiri Flowerpecker,2,10,S,diff
2024 Winter,2024-Dec-18,I07,07:23,2,Bird,,Green Warbler,1,15,H,
2024 Winter,2024-Dec-18,I07,07:23,2,Bird,,Green Warbler,1,10,H,CC
2024 Winter,2024-Dec-18,I07,07:24,2,Bird,,White-cheeked Barbet (Small Green Barbet),1,30,H,
2024 Winter,2024-Dec-18,I07,07:24,2,Bird,,Indian Scimitar-Babbler,1,50,H,
2024 Winter,2024-Dec-18,J07,07:30,1,Bird,,Nilgiri Flowerpecker,1,0,S,
2024 Winter,2024-Dec-18,J07,07:30,1,Bird,,Nilgiri Flowerpecker,1,20,H,diff
2024 Winter,2024-Dec-18,J07,07:30,1,Bird,,Malabar Woodshrike,3,15,H,
2024 Winter,2024-Dec-18,J07,07:30,1,Bird,,Southern Hill Myna,1,30,H,
2024 Winter,2024-Dec-18,J07,07:30,1,Bird,,Indian Scimitar-Babbler,1,30,H,
2024 Winter,2024-Dec-18,J07,07:32,1,Bird,,Yellow-browed Bulbul,2,20,H,
2024 Winter,2024-Dec-18,J07,07:32,1,Bird,,Green Warbler,1,15,H,
2024 Winter,2024-Dec-18,J07,07:32,1,Bird,,Common Iora,1,20,H,
2024 Winter,2024-Dec-18,J07,07:33,1,Bird,,Malabar Whistling-Thrush,1,30,H,
2024 Winter,2024-Dec-18,J07,07:34,1,Bird,,Grey Wagtail,1,20,F,OC
2024 Winter,2024-Dec-18,J07,07:35,1,Bird,,Yellow-browed Bulbul,2,15,H,diff
2024 Winter,2024-Dec-18,J07,07:36,2,Bird,,Greater Racket-tailed Drongo,1,50,H,
2024 Winter,2024-Dec-18,J07,07:36,2,Bird,,Large-billed Crow,1,50,H,flying
2024 Winter,2024-Dec-18,J07,07:38,2,Bird,,Malabar Imperial-Pigeon,1,30,H,
2024 Winter,2024-Dec-18,J07,07:38,2,Bird,,Square-tailed Bulbul (Black Bulbul),1,50,H,
2024 Winter,2024-Dec-18,J07,07:39,2,Bird,,Greenish Warbler,1,30,H,
2024 Winter,2024-Dec-18,J08,07:45,1,Bird,,Malabar Imperial-Pigeon,1,10,H,E
2024 Winter,2024-Dec-18,J08,07:45,1,Bird,,Brown-breasted Flycatcher,1,15,H,PSEEEU CALL
2024 Winter,2024-Dec-18,J08,07:45,1,Bird,,Heart-spotted Woodpecker,2,20,H,
2024 Winter,2024-Dec-18,J08,07:45,1,Bird,,Vernal Hanging-Parrot (Indian Lorikeet),1,20,H,
2024 Winter,2024-Dec-18,J08,07:47,1,Mammal,,NILGIRI LANGUR,1,30,S,
2024 Winter,2024-Dec-18,J08,07:47,1,Bird,,Yellow-browed Bulbul,2,30,H,
2024 Winter,2024-Dec-18,J08,07:47,1,Bird,,Green Warbler,1,5,H,
2024 Winter,2024-Dec-18,J08,07:47,1,Bird,,Southern Hill Myna,1,50,H,
2024 Winter,2024-Dec-18,J08,07:49,1,Bird,,Grey Wagtail,1,20,H,
2024 Winter,2024-Dec-18,J08,07:49,1,Bird,,Greater Racket-tailed Drongo,1,50,H,
2024 Winter,2024-Dec-18,J08,07:49,1,Bird,,Grey Junglefowl,1,50,H,
2024 Winter,2024-Dec-18,J08,07:49,1,Bird,,Grey-fronted Green-Pigeon (Pompadour Green-Pigeon),1,30,H,
2024 Winter,2024-Dec-18,J08,07:50,2,Bird,,Asian Fairy-bluebird,1,15,F,UC
2024 Winter,2024-Dec-18,J08,07:50,2,Bird,,Nilgiri Flowerpecker,3,15,H,
2024 Winter,2024-Dec-18,K08,08:04,1,Bird,,Grey-fronted Green-Pigeon (Pompadour Green-Pigeon),1,50,H,
2024 Winter,2024-Dec-18,K08,08:04,1,Mammal,,NILGIRI LANGUR,1,50,H,
2024 Winter,2024-Dec-18,K08,08:04,1,Bird,,Green Warbler,1,30,H,
2024 Winter,2024-Dec-18,K08,08:04,1,Bird,,Chestnut-headed Bee-eater,1,50,H,
2024 Winter,2024-Dec-18,K08,08:04,1,Bird,,Nilgiri Flowerpecker,2,30,H,
2024 Winter,2024-Dec-18,K08,08:05,1,Bird,,Velvet-fronted Nuthatch,1,20,H,
2024 Winter,2024-Dec-18,K08,08:05,1,Bird,,Asian Emerald Dove,1,20,H,
2024 Winter,2024-Dec-18,K08,08:05,1,Bird,,Rusty-tailed Flycatcher,1,15,H,
2024 Winter,2024-Dec-18,K08,08:05,1,Bird,,Southern Hill Myna,1,15,H,
2024 Winter,2024-Dec-18,K08,08:05,1,Bird,,Vernal Hanging-Parrot (Indian Lorikeet),2,15,H,
2024 Winter,2024-Dec-18,K08,08:05,1,Bird,,Large-billed Leaf Warbler,1,20,H,
2024 Winter,2024-Dec-18,K08,08:05,1,Bird,,Common Iora,1,30,H,
2024 Winter,2024-Dec-18,K08,08:05,1,Bird,,White-bellied Treepie,1,30,H,
2024 Winter,2024-Dec-18,K08,08:08,1,Bird,,Indian White-eye (Oriental White-eye),2,15,H,
2024 Winter,2024-Dec-18,K08,08:08,2,Bird,,Crimson-backed Sunbird (Small Sunbird),1,10,H,
2024 Winter,2024-Dec-18,K08,08:08,2,Bird,,Yellow-browed Bulbul,1,50,H,
2024 Winter,2024-Dec-18,K07,08:21,1,Bird,,Large-billed Leaf Warbler,1,20,H,
2024 Winter,2024-Dec-18,K07,08:21,1,Bird,,Crimson-backed Sunbird (Small Sunbird),1,15,S,
2024 Winter,2024-Dec-18,K07,08:21,1,Bird,,Malabar Woodshrike,2,20,H,
2024 Winter,2024-Dec-18,K07,08:21,1,Bird,,Greater Racket-tailed Drongo,1,30,H,
2024 Winter,2024-Dec-18,K07,08:25,1,Bird,,Greenish Warbler,1,20,H,
2024 Winter,2024-Dec-18,K07,08:25,1,Bird,,Yellow-browed Bulbul,1,30,H,
2024 Winter,2024-Dec-18,K07,08:25,1,Bird,,Green Warbler,1,20,H,
2024 Winter,2024-Dec-18,K07,08:25,1,Bird,,Southern Hill Myna,1,30,H,
2024 Winter,2024-Dec-18,K07,08:26,2,Bird,,Heart-spotted Woodpecker,1,15,H,
2024 Winter,2024-Dec-18,K07,08:26,2,Bird,,Malabar Whistling-Thrush,1,50,H,
2024 Winter,2024-Dec-18,K07,08:26,2,Bird,,Vernal Hanging-Parrot (Indian Lorikeet),1,20,H,
2024 Winter,2024-Dec-18,K07,08:26,2,Mammal,,NILGIRI LANGUR,1,50,H,
2024 Winter,2024-Dec-18,K07,08:26,2,Bird,,White-cheeked Barbet (Small Green Barbet),1,30,H,
2024 Winter,2024-Dec-18,K07,08:26,2,Bird,,Indian Swiftlet,1,0,F,OC
2024 Winter,2024-Dec-18,L06,08:41,1,Bird,,Grey Wagtail,1,10,S,
2024 Winter,2024-Dec-18,L06,08:41,1,Bird,,Large-billed Leaf Warbler,1,15,H,
2024 Winter,2024-Dec-18,L06,08:41,1,Bird,,Nilgiri Flowerpecker,1,30,H,
2024 Winter,2024-Dec-18,L06,08:44,1,Bird,,Vernal Hanging-Parrot (Indian Lorikeet),1,30,F,OC
2024 Winter,2024-Dec-18,L06,08:44,1,Bird,,Yellow-browed Bulbul,1,50,H,
2024 Winter,2024-Dec-18,L06,08:44,1,Bird,,Greater Coucal,1,50,H,
2024 Winter,2024-Dec-18,L06,08:46,2,Mammal,,NILGIRI LANGUR,1,50,H,
2024 Winter,2024-Dec-18,L06,08:46,2,Bird,,Crimson-backed Sunbird (Small Sunbird),1,50,H,
2024 Winter,2024-Dec-18,L06,08:46,2,Bird,,Greater Racket-tailed Drongo,1,30,H,
2024 Winter,2024-Dec-18,L06,08:46,2,Bird,,Nilgiri Flowerpecker,1,0,S,
2024 Winter,2024-Dec-18,L06,08:46,2,Bird,,Crested Serpent-Eagle,1,50,H,
2024 Winter,2024-Dec-18,L06,08:46,2,Bird,,White-cheeked Barbet (Small Green Barbet),1,50,H,
2024 Winter,2024-Dec-18,L06,08:46,2,Bird,,Large-billed Crow,1,50,F,OC
2024 Winter,2024-Dec-18,K06,09:04,1,Bird,,Common Sandpiper,1,20,S,E
2024 Winter,2024-Dec-18,K06,09:04,1,Bird,,Malabar Barbet (Crimson-throated Barbet),2,50,H,
2024 Winter,2024-Dec-18,K06,09:04,1,Bird,,Greater Racket-tailed Drongo,1,30,H,
2024 Winter,2024-Dec-18,K06,09:04,1,Bird,,Crimson-backed Sunbird (Small Sunbird),1,20,H,
2024 Winter,2024-Dec-18,K06,09:04,1,Bird,,Southern Hill Myna,1,30,H,
2024 Winter,2024-Dec-18,K06,09:04,1,Bird,,Malabar Flameback,1,50,H,
2024 Winter,2024-Dec-18,K06,09:04,1,Bird,,Green Warbler,1,0,S,
2024 Winter,2024-Dec-18,K06,09:06,1,Bird,,Large-billed Leaf Warbler,1,15,H,
2024 Winter,2024-Dec-18,K06,09:06,1,Bird,,Crested Serpent-Eagle,1,50,H,
2024 Winter,2024-Dec-18,K06,09:10,2,Bird,,Malabar Grey Hornbill,1,50,H,
2024 Winter,2024-Dec-18,K06,09:10,2,Bird,,Large-billed Crow,1,30,F,OC
2024 Winter,2024-Dec-18,K06,09:10,2,Mammal,,NILGIRI LANGUR,1,50,H,
2024 Winter,2024-Dec-18,K06,09:10,2,Bird,,Grey Junglefowl,1,50,H,
2024 Winter,2024-Dec-18,K06,09:10,2,Bird,,Malabar Woodshrike,1,30,H,
2024 Winter,2024-Dec-18,K06,09:10,2,Bird,,Yellow-browed Bulbul,1,50,H,
2024 Winter,2024-Dec-18,K06,09:10,2,Bird,,Vernal Hanging-Parrot (Indian Lorikeet),1,30,H,
2024 Winter,2024-Dec-18,K06,09:10,2,Bird,,Bronzed Drongo,1,30,H,imitating Besra
2024 Winter,2024-Dec-18,K06,09:10,2,Bird,,Nilgiri Flowerpecker,1,30,H,
2024 Winter,2024-Dec-18,G07,06:30,1,Bird,,Malabar Whistling-thrush,1,30,S,
2024 Winter,2024-Dec-18,G07,06:30,1,Bird,,Greenish Warbler,1,20,H,
2024 Winter,2024-Dec-18,G07,06:30,1,Mammal,,NILGIRI LANGUR,1,50,H,
2024 Winter,2024-Dec-18,G07,06:33,1,Bird,,Vernal Hanging-Parrot (Indian Lorikeet),1,50,H,
2024 Winter,2024-Dec-18,G07,06:36,2,Bird,,Greater Racket-tailed Drongo,1,20,F,UC
2024 Winter,2024-Dec-18,G06,06:50,1,Bird,,Grey Junglefowl,1,30,H,
2024 Winter,2024-Dec-18,G06,06:50,1,Mammal,,NILGIRI LANGUR,1,50,H,
2024 Winter,2024-Dec-18,G06,06:50,1,Bird,,Common Tailorbird,1,50,H,
2024 Winter,2024-Dec-18,G06,06:50,1,Bird,,Red-whiskered Bulbul,1,50,H,
2024 Winter,2024-Dec-18,G06,06:50,1,Bird,,Green Warbler,1,50,H,
2024 Winter,2024-Dec-18,G06,06:54,1,Bird,,Yellow-browed Bulbul,1,50,H,
2024 Winter,2024-Dec-18,G06,06:54,2,Bird,,Chestnut-headed Bee-eater,4,50,S,
2024 Winter,2024-Dec-18,G06,06:56,2,Bird,,Nilgiri Flowerpecker,1,20,H,
2024 Winter,2024-Dec-18,G06,06:57,2,Bird,,Crimson-backed Sunbird (Small Sunbird),1,50,H,
2024 Winter,2024-Dec-18,H06,07:06,1,Bird,,Yellow-browed Bulbul,1,30,H,
2024 Winter,2024-Dec-18,H06,07:06,1,Bird,,Velvet-fronted Nuthatch,2,30,H,
2024 Winter,2024-Dec-18,H06,07:06,1,Bird,,Vernal Hanging-Parrot (Indian Lorikeet),1,0,F,OC
2024 Winter,2024-Dec-18,H06,07:06,1,Bird,,Chestnut-headed Bee-eater,1,50,H,
2024 Winter,2024-Dec-18,H06,07:08,1,Mammal,,NILGIRI LANGUR,1,50,H,
2024 Winter,2024-Dec-18,H06,07:08,1,Bird,,Green Warbler,1,50,H,
2024 Winter,2024-Dec-18,H06,07:08,1,Bird,,Nilgiri Flowerpecker,1,50,F,UC
2024 Winter,2024-Dec-18,H06,07:08,1,Bird,,Crimson-backed Sunbird (Small Sunbird),1,50,H,
2024 Winter,2024-Dec-18,H06,07:11,2,Bird,,Chestnut-headed Bee-eater,1,50,H,
2024 Winter,2024-Dec-18,H06,07:12,2,Bird,,Orange Minivet,2,30,S,
2024 Winter,2024-Dec-18,H06,07:12,2,Bird,,Bar-winged Flycatcher-shrike,1,30,H,
2024 Winter,2024-Dec-18,H06,07:12,2,Bird,,Malabar Woodshrike,2,10,H,
2024 Winter,2024-Dec-18,H06,07:12,2,Bird,,Southern Hill Myna,1,15,H,
2024 Winter,2024-Dec-18,H06,07:12,2,Bird,,Vernal Hanging-Parrot (Indian Lorikeet),1,15,H,
2024 Winter,2024-Dec-18,H06,07:12,2,Bird,,Yellow-browed Bulbul,1,20,H,
2024 Winter,2024-Dec-18,H06,07:12,2,Bird,,Asian Fairy-bluebird,1,50,H,
2024 Winter,2024-Dec-18,H06,07:12,2,Bird,,Greater Racket-tailed Drongo,1,20,H,
2024 Winter,2024-Dec-18,H06,07:12,2,Bird,,Velvet-fronted Nuthatch,1,50,H,X
2024 Winter,2024-Dec-18,H06,07:12,2,Bird,,Indian White-eye (Oriental White-eye),1,50,H,X
2024 Winter,2024-Dec-18,I06,07:23,1,Bird,,Greenish Warbler,1,0,H,E
2024 Winter,2024-Dec-18,I06,07:23,1,Bird,,Chestnut-headed Bee-eater,1,50,H,
2024 Winter,2024-Dec-18,I06,07:23,1,Mammal,,MALABAR GIANT SQUIRREL,1,50,H,
2024 Winter,2024-Dec-18,I06,07:23,1,Bird,,Indian Scimitar-Babbler,1,50,H,
2024 Winter,2024-Dec-18,I06,07:23,1,Bird,,White-cheeked Barbet (Small Green Barbet),1,50,H,
2024 Winter,2024-Dec-18,I06,07:23,1,Mammal,,NILGIRI LANGUR,1,50,H,
2024 Winter,2024-Dec-18,I06,07:23,1,Bird,,Green Warbler,1,50,H,
2024 Winter,2024-Dec-18,I06,07:23,1,Bird,,Yellow-browed Bulbul,1,50,H,
2024 Winter,2024-Dec-18,I06,07:23,1,Bird,,Nilgiri Flowerpecker,1,0,H,
2024 Winter,2024-Dec-18,I06,07:23,1,Bird,,Indian Golden Oriole,1,20,H,
2024 Winter,2024-Dec-18,I06,07:23,1,Bird,,Greater Racket-tailed Drongo,1,50,H,
2024 Winter,2024-Dec-18,I06,07:23,1,Bird,,Crimson-backed Sunbird (Small Sunbird),2,0,H,
2024 Winter,2024-Dec-18,I06,07:23,2,Bird,,Malabar Woodshrike,1,50,H,
2024 Winter,2024-Dec-18,I06,07:23,2,Bird,,Yellow-browed Bulbul,1,50,H,
2024 Winter,2024-Dec-18,I06,07:23,2,Bird,,Large-billed Leaf Warbler,1,50,H,
2024 Winter,2024-Dec-18,I06,07:23,2,Bird,,Bronzed Drongo,1,50,H,
2024 Winter,2024-Dec-18,I06,07:23,2,Bird,,Velvet-fronted Nuthatch,1,50,H,X
2024 Winter,2024-Dec-18,J06,07:38,1,Bird,,Square-tailed Bulbul (Black Bulbul),1,30,H,
2024 Winter,2024-Dec-18,J06,07:38,1,Bird,,Malabar Whistling-thrush,1,50,H,
2024 Winter,2024-Dec-18,J06,07:38,1,Bird,,Crimson-backed Sunbird (Small Sunbird),2,50,H,
2024 Winter,2024-Dec-18,J06,07:38,1,Bird,,Indian Scimitar-Babbler,1,50,H,
2024 Winter,2024-Dec-18,J06,07:38,1,Bird,,Yellow-browed Bulbul,1,30,H,
2024 Winter,2024-Dec-18,J06,07:38,1,Bird,,Greenish Warbler,1,30,H,
2024 Winter,2024-Dec-18,J06,07:38,1,Bird,,Vernal Hanging-Parrot (Indian Lorikeet),1,30,F,OC
2024 Winter,2024-Dec-18,J06,07:38,1,Bird,,Indian White-eye (Oriental White-eye),1,20,H,
2024 Winter,2024-Dec-18,J06,07:38,2,Bird,,Large-billed Crow,1,50,H,
2024 Winter,2024-Dec-18,J06,07:38,2,Bird,,Asian Fairy-bluebird,1,30,H,
2024 Winter,2024-Dec-18,J06,07:38,2,Bird,,Square-tailed Bulbul (Black Bulbul),4,10,F,OC
2024 Winter,2024-Dec-18,J06,07:38,2,Bird,,Greater Racket-tailed Drongo,1,50,H,
2024 Winter,2024-Dec-18,J06,07:38,2,Bird,,Green Warbler,1,20,H,
2024 Winter,2024-Dec-18,J06,07:38,2,Bird,,Crimson-backed Sunbird (Small Sunbird),2,30,H,
2024 Winter,2024-Dec-18,J06,07:38,2,Bird,,Vernal Hanging-Parrot (Indian Lorikeet),1,50,H,
2024 Winter,2024-Dec-18,J06,07:38,2,Bird,,Large-billed Leaf Warbler,1,50,H,
2024 Winter,2024-Dec-18,J06,07:38,2,Bird,,Malabar Grey Hornbill,1,50,H,
2024 Winter,2024-Dec-18,J06,07:38,2,Bird,,Chestnut-headed Bee-eater,2,50,H,
2024 Winter,2024-Dec-18,J06,07:38,2,Bird,,Grey Junglefowl,1,50,H,X
2024 Winter,2024-Dec-18,K05,07:55,1,Bird,,Speckled Piculet,1,50,H,E
2024 Winter,2024-Dec-18,K05,07:55,1,Bird,,Malabar Woodshrike,3,50,H,
2024 Winter,2024-Dec-18,K05,07:55,1,Bird,,Green Warbler,1,50,H,
2024 Winter,2024-Dec-18,K05,07:55,1,Bird,,Grey Junglefowl,1,50,H,
2024 Winter,2024-Dec-18,K05,07:55,1,Mammal,,NILGIRI LANGUR,1,50,H,
2024 Winter,2024-Dec-18,K05,07:55,1,Bird,,Malabar Barbet (Crimson-throated Barbet),1,50,H,
2024 Winter,2024-Dec-18,K05,07:55,1,Bird,,Greater Racket-tailed Drongo,1,50,H,
2024 Winter,2024-Dec-18,K05,07:55,1,Bird,,Nilgiri Flowerpecker,1,30,H,
2024 Winter,2024-Dec-18,K05,07:55,1,Bird,,Southern Hill Myna,1,50,H,
2024 Winter,2024-Dec-18,K05,07:55,1,Bird,,Large-billed Leaf Warbler,1,30,H,
2024 Winter,2024-Dec-18,K05,07:55,1,Bird,,Green Warbler,1,30,H,
2024 Winter,2024-Dec-18,K05,07:55,2,Bird,,Velvet-fronted Nuthatch,1,50,H,
2024 Winter,2024-Dec-18,K05,07:55,2,Bird,,Crimson-backed Sunbird (Small Sunbird),1,30,H,
2024 Winter,2024-Dec-18,K05,07:55,2,Bird,,Malabar Trogon,1,30,H,
2024 Winter,2024-Dec-18,K05,07:55,2,Bird,,Indian Scimitar-Babbler,1,50,H,
2024 Winter,2024-Dec-18,K05,07:55,2,Bird,,Vernal Hanging-Parrot (Indian Lorikeet),1,50,H,
2024 Winter,2024-Dec-18,K05,07:55,2,Bird,,Bar-winged Flycatcher-shrike,1,50,H,
2024 Winter,2024-Dec-18,K05,07:55,2,Bird,,Yellow-browed Bulbul,1,50,H,
2024 Winter,2024-Dec-18,K05,07:55,2,Bird,,White-bellied Woodpecker (Great Black Woodpecker),1,0,S,
2024 Winter,2024-Dec-18,L05,08:13,1,Bird,,Crimson-backed Sunbird (Small Sunbird),3,0,S,
2024 Winter,2024-Dec-18,L05,08:13,1,Bird,,Green Warbler,2,5,S,
2024 Winter,2024-Dec-18,L05,08:13,1,Mammal,,NILGIRI LANGUR,1,50,H,
2024 Winter,2024-Dec-18,L05,08:13,1,Bird,,Large-billed Leaf Warbler,1,15,H,
2024 Winter,2024-Dec-18,L05,08:13,1,Bird,,Malabar Woodshrike,1,30,H,
2024 Winter,2024-Dec-18,L05,08:13,1,Bird,,Yellow-browed Bulbul,1,15,H,
2024 Winter,2024-Dec-18,L05,08:18,2,Bird,,Nilgiri Flowerpecker,1,0,S,
2024 Winter,2024-Dec-18,L05,08:18,2,Bird,,Velvet-fronted Nuthatch,1,50,H,
2024 Winter,2024-Dec-18,L04,08:35,1,Bird,,Greenish Warbler,1,20,H,
2024 Winter,2024-Dec-18,L04,08:35,1,Bird,,Crimson-backed Sunbird (Small Sunbird),1,20,H,
2024 Winter,2024-Dec-18,L04,08:35,1,Bird,,Large-billed Leaf Warbler,1,50,H,
2024 Winter,2024-Dec-18,L04,08:35,1,Bird,,Nilgiri Flowerpecker,1,10,H,
2024 Winter,2024-Dec-18,L04,08:35,1,Bird,,Greater Racket-tailed Drongo,1,50,H,
2024 Winter,2024-Dec-18,L04,08:35,1,Bird,,Southern Hill Myna,1,50,H,
